city,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,days_active,days_inactive,Sixth_Month_User
3,2,2014-01-31,5.0,1.0,2014-05-23,1,0.0,True,50.0,3.68,4.0,112,39,0.0
3,1,2014-01-24,5.0,1.0,2014-02-01,1,0.0,False,100.0,1.92,5.0,8,150,0.0
3,6,2014-01-21,4.9,1.45,2014-07-01,1,27.5,True,68.6,4.13,4.8,161,0,1.0
1,7,2014-01-09,4.8,1.17,2014-06-04,1,31.3,True,56.3,3.6,4.9,146,27,1.0
3,0,2014-01-05,5.0,1.0,2014-03-22,1,0.0,False,0.0,0.7,3.0,76,101,0.0
1,0,2014-01-18,5.0,1.0,2014-06-25,1,0.0,True,100.0,1.36,5.0,158,6,1.0
3,2,2014-01-11,1.0,1.0,2014-02-23,2,0.0,False,0.0,3.89,5.0,43,128,0.0
3,0,2014-01-30,5.0,1.0,2014-03-19,2,0.0,False,100.0,1.41,5.0,48,104,0.0
1,1,2014-01-12,4.9,1.0,2014-01-12,1,0.0,False,0.0,15.04,5.0,0,170,0.0
2,2,2014-01-27,5.0,1.13,2014-02-15,1,50.0,False,50.0,1.21,5.0,19,136,0.0
3,0,2014-01-16,3.5,1.0,2014-06-23,1,0.0,False,66.7,4.42,5.0,158,8,1.0
1,1,2014-01-10,5.0,1.0,2014-01-10,1,0.0,True,100.0,29.6,5.0,0,172,0.0
3,2,2014-01-13,5.0,1.13,2014-07-01,1,50.0,False,100.0,3.82,5.0,169,0,1.0
3,1,2014-01-25,5.0,1.0,2014-01-26,2,0.0,False,0.0,2.8,5.0,1,156,0.0
3,1,2014-01-18,1.0,1.0,2014-01-18,2,0.0,False,0.0,0.0,5.0,0,164,0.0
2,2,2014-01-06,3.3,1.0,2014-06-24,1,0.0,True,100.0,2.31,4.6,169,7,1.0
2,2,2014-01-24,4.2,1.11,2014-04-08,2,22.2,False,55.6,3.17,4.9,74,84,0.0
3,4,2014-01-27,4.0,1.0,2014-02-24,2,0.0,True,100.0,14.3,4.8,28,127,0.0
3,3,2014-01-18,4.0,1.25,2014-03-16,1,20.0,False,60.0,1.89,4.8,57,107,0.0
1,1,2014-01-26,4.0,1.0,2014-01-26,2,0.0,False,0.0,0.48,5.0,0,156,0.0
1,3,2014-01-24,4.9,1.04,2014-06-21,1,8.3,True,75.0,5.44,5.0,148,10,1.0
3,5,2014-01-24,2.0,1.0,2014-04-27,2,0.0,False,44.4,2.14,4.9,93,65,0.0
3,2,2014-01-17,5.0,1.25,2014-02-09,2,50.0,False,0.0,2.4,5.0,23,142,0.0
1,1,2014-01-24,5.0,1.0,2014-06-21,1,0.0,True,100.0,0.59,5.0,148,10,1.0
2,1,2014-01-26,4.0,1.0,2014-06-26,1,0.0,True,60.0,2.41,4.6,151,5,1.0
1,1,2014-01-31,4.9,1.0,2014-02-01,2,0.0,False,100.0,1.07,5.0,1,150,0.0
2,4,2014-01-09,4.7,1.0,2014-05-28,2,0.0,False,71.4,4.36,5.0,139,34,0.0
2,2,2014-01-11,5.0,1.28,2014-03-21,1,22.2,False,55.6,4.35,4.8,69,102,0.0
3,7,2014-01-05,4.0,1.44,2014-02-23,1,11.1,False,88.9,2.47,4.9,49,128,0.0
3,1,2014-01-15,5.0,1.0,2014-04-18,1,0.0,False,66.7,5.86,5.0,93,74,0.0
3,2,2014-01-23,3.8,1.0,2014-06-28,1,0.0,False,50.0,2.46,4.3,156,3,1.0
1,11,2014-01-28,4.8,1.19,2014-05-16,2,19.1,True,66.0,2.24,4.8,108,46,0.0
2,0,2014-01-18,3.5,1.0,2014-03-17,1,0.0,True,40.0,2.36,4.8,58,106,0.0
2,0,2014-01-14,4.0,1.0,2014-05-18,2,0.0,True,0.0,2.87,5.0,124,44,0.0
3,4,2014-01-25,4.6,1.0,2014-05-31,2,0.0,False,54.2,3.84,4.6,126,31,0.0
2,0,2014-01-01,4.0,1.0,2014-04-04,2,0.0,False,100.0,12.54,5.0,93,88,0.0
3,1,2014-01-26,4.9,1.0,2014-02-07,1,0.0,False,100.0,0.0,3.0,12,144,0.0
1,1,2014-01-17,5.0,1.0,2014-01-18,1,0.0,True,0.0,2.26,5.0,1,164,0.0
1,0,2014-01-16,5.0,1.03,2014-06-30,2,5.9,False,70.6,3.93,4.7,165,1,1.0
3,1,2014-01-16,4.7,1.16,2014-05-02,2,12.5,True,87.5,3.9,4.1,106,60,0.0
1,1,2014-01-11,4.9,1.13,2014-06-15,2,50.0,False,0.0,2.74,4.5,155,16,1.0
1,4,2014-01-18,4.5,1.04,2014-06-13,1,16.7,True,83.3,4.87,5.0,146,18,1.0
2,1,2014-01-20,5.0,1.0,2014-02-14,1,0.0,False,100.0,0.54,5.0,25,137,0.0
3,4,2014-01-17,4.7,1.34,2014-06-15,2,12.5,True,37.5,2.89,5.0,149,16,1.0
3,2,2014-01-22,4.0,1.0,2014-04-04,2,0.0,False,85.7,1.64,4.3,72,88,0.0
2,0,2014-01-24,4.9,1.0,2014-06-21,1,0.0,True,100.0,1.94,5.0,148,10,1.0
1,0,2014-01-19,4.3,1.21,2014-06-28,1,38.5,False,53.8,1.99,5.0,160,3,1.0
3,3,2014-01-11,4.0,1.0,2014-05-18,2,0.0,False,33.3,5.73,4.6,127,44,0.0
1,3,2014-01-25,5.0,1.5,2014-06-22,1,57.1,True,28.6,1.99,4.8,148,9,1.0
2,1,2014-01-24,4.9,1.0,2014-01-25,1,0.0,False,0.0,8.9,5.0,1,157,0.0
2,4,2014-01-25,5.0,1.05,2014-05-11,1,10.0,True,10.0,7.26,4.6,106,51,0.0
3,0,2014-01-14,5.0,1.13,2014-02-20,2,25.0,True,75.0,9.18,5.0,37,131,0.0
1,37,2014-01-06,4.5,1.0,2014-06-30,1,0.5,True,62.1,5.73,4.5,175,1,1.0
3,0,2014-01-07,4.9,1.0,2014-04-24,2,0.0,False,100.0,4.89,5.0,107,68,0.0
2,0,2014-01-25,5.0,1.0,2014-02-25,1,0.0,True,100.0,10.71,5.0,31,126,0.0
3,1,2014-01-09,5.0,1.0,2014-04-03,2,0.0,False,100.0,8.67,5.0,84,89,0.0
3,4,2014-01-11,4.6,1.0,2014-06-14,1,0.0,True,50.0,9.48,4.8,154,17,1.0
2,8,2014-01-31,5.0,1.25,2014-02-08,2,12.5,False,50.0,3.78,4.9,8,143,0.0
2,1,2014-01-22,1.0,1.0,2014-01-22,2,0.0,False,100.0,8.76,5.0,0,160,0.0
1,1,2014-01-11,4.7,1.13,2014-06-29,1,16.7,False,16.7,4.56,4.6,169,2,1.0
3,1,2014-01-27,5.0,1.5,2014-03-19,1,50.0,False,100.0,19.56,5.0,51,104,0.0
3,0,2014-01-05,4.9,1.0,2014-06-01,2,0.0,False,0.0,3.56,3.0,147,30,1.0
1,0,2014-01-22,5.0,1.0,2014-06-13,1,0.0,True,100.0,7.39,5.0,142,18,1.0
2,0,2014-01-26,4.9,1.0,2014-05-26,1,0.0,True,100.0,5.08,5.0,120,36,0.0
3,6,2014-01-17,5.0,1.13,2014-04-05,1,37.5,False,12.5,2.93,4.7,78,87,0.0
2,0,2014-01-13,5.0,1.0,2014-05-25,1,0.0,False,33.3,2.45,5.0,132,37,0.0
3,0,2014-01-18,5.0,3.0,2014-06-10,1,100.0,True,100.0,3.44,5.0,143,21,1.0
3,0,2014-01-30,5.0,1.13,2014-05-10,2,16.7,True,33.3,5.02,5.0,100,52,0.0
2,1,2014-01-19,5.0,1.0,2014-01-19,2,0.0,True,0.0,8.25,5.0,0,163,0.0
3,2,2014-01-19,5.0,1.0,2014-01-20,1,0.0,False,0.0,2.54,5.0,1,162,0.0
3,0,2014-01-24,4.9,1.0,2014-06-23,1,0.0,True,0.0,2.37,5.0,150,8,1.0
2,1,2014-01-02,5.0,1.0,2014-01-02,1,0.0,True,100.0,2.81,5.0,0,180,0.0
3,0,2014-01-01,4.9,1.0,2014-06-26,1,0.0,True,100.0,15.33,5.0,176,5,1.0
2,1,2014-01-01,4.8,1.25,2014-05-02,1,23.5,False,47.1,2.33,5.0,121,60,0.0
3,0,2014-01-14,5.0,1.0,2014-04-17,2,0.0,True,100.0,6.1,5.0,93,75,0.0
3,1,2014-01-20,4.8,1.0,2014-06-22,1,0.0,True,66.7,2.97,4.4,153,9,1.0
3,1,2014-01-27,5.0,1.0,2014-01-28,1,0.0,False,100.0,11.79,5.0,1,154,0.0
3,0,2014-01-11,5.0,1.0,2014-04-18,1,0.0,False,100.0,16.17,5.0,97,74,0.0
3,1,2014-01-27,4.0,1.0,2014-01-28,2,0.0,False,100.0,0.75,4.0,1,154,0.0
2,6,2014-01-31,4.5,1.0,2014-03-02,1,0.0,True,33.3,6.55,5.0,30,121,0.0
3,2,2014-01-21,5.0,1.0,2014-01-21,2,0.0,False,100.0,3.34,5.0,0,161,0.0
3,2,2014-01-10,4.3,1.0,2014-05-23,1,0.0,False,100.0,11.75,5.0,133,39,0.0
2,2,2014-01-15,4.7,1.2,2014-06-15,1,40.0,False,60.0,5.77,4.6,151,16,1.0
1,7,2014-01-09,4.8,1.0,2014-04-17,1,0.0,True,68.2,5.0,4.9,98,75,0.0
1,0,2014-01-03,4.9,1.0,2014-06-16,1,0.0,False,0.0,12.3,5.0,164,15,1.0
3,18,2014-01-16,3.4,1.18,2014-02-08,1,16.7,True,72.2,1.96,4.9,23,143,0.0
2,3,2014-01-07,5.0,1.0,2014-01-11,1,0.0,False,66.7,1.44,5.0,4,171,0.0
2,0,2014-01-17,4.9,1.0,2014-05-13,1,0.0,True,100.0,7.7,5.0,116,49,0.0
3,4,2014-01-30,4.7,1.0,2014-02-08,1,0.0,False,75.0,9.14,5.0,9,143,0.0
1,6,2014-01-28,5.0,1.17,2014-01-31,1,16.7,False,100.0,1.47,4.7,3,151,0.0
3,1,2014-01-24,4.9,1.0,2014-01-27,1,0.0,False,0.0,29.89,5.0,3,155,0.0
1,2,2014-01-04,5.0,1.0,2014-01-20,1,0.0,True,0.0,13.9,5.0,16,162,0.0
3,5,2014-01-24,4.9,1.0,2014-04-04,1,0.0,True,73.3,4.74,4.5,70,88,0.0
1,1,2014-01-25,5.0,1.0,2014-06-16,2,0.0,True,33.3,3.3,4.5,142,15,1.0
3,2,2014-01-21,5.0,1.0,2014-01-23,1,0.0,False,100.0,2.73,5.0,2,159,0.0
2,1,2014-01-25,4.9,1.0,2014-01-26,1,0.0,True,0.0,1.35,5.0,1,156,0.0
1,0,2014-01-09,5.0,1.0,2014-06-05,1,0.0,False,100.0,5.72,4.7,147,26,1.0
3,3,2014-01-18,4.5,1.0,2014-06-09,1,0.0,False,50.0,6.01,4.8,142,22,1.0
1,7,2014-01-22,5.0,1.0,2014-01-28,1,0.0,False,71.4,7.46,5.0,6,154,0.0
3,1,2014-01-10,4.9,1.0,2014-04-27,1,0.0,False,0.0,4.92,3.7,107,65,0.0
1,0,2014-01-12,5.0,1.11,2014-03-06,1,14.3,False,71.4,3.44,5.0,53,117,0.0
3,2,2014-01-04,5.0,1.0,2014-05-03,1,0.0,False,16.7,11.65,4.6,119,59,0.0
2,0,2014-01-05,5.0,1.0,2014-03-15,1,0.0,False,0.0,8.67,5.0,69,108,0.0
2,2,2014-01-27,5.0,1.0,2014-01-28,2,0.0,False,100.0,37.88,5.0,1,154,0.0
2,3,2014-01-28,5.0,1.0,2014-05-19,1,0.0,False,87.5,2.79,4.8,111,43,0.0
2,1,2014-01-22,4.8,1.0,2014-06-26,2,0.0,True,75.0,4.18,4.5,155,5,1.0
2,0,2014-01-09,4.7,1.27,2014-05-03,1,40.0,False,20.0,3.44,4.9,114,59,0.0
2,0,2014-01-10,5.0,1.0,2014-05-31,1,0.0,False,0.0,8.74,5.0,141,31,0.0
3,1,2014-01-16,5.0,1.0,2014-01-17,1,0.0,True,100.0,11.78,5.0,1,165,0.0
2,0,2014-01-01,4.5,1.0,2014-05-10,2,0.0,True,50.0,6.8,5.0,129,52,0.0
3,5,2014-01-30,4.1,1.17,2014-06-29,1,33.3,True,66.7,3.81,4.9,150,2,1.0
2,0,2014-01-03,5.0,1.0,2014-03-05,1,0.0,True,40.0,9.96,5.0,61,118,0.0
3,0,2014-01-14,4.9,1.0,2014-06-03,1,0.0,False,100.0,14.43,5.0,140,28,1.0
3,0,2014-01-01,4.9,1.0,2014-03-18,1,0.0,False,100.0,18.72,5.0,76,105,0.0
3,3,2014-01-31,5.0,1.0,2014-05-16,1,0.0,False,60.0,7.1,5.0,105,46,0.0
3,7,2014-01-19,5.0,1.13,2014-07-01,1,13.5,False,86.5,2.85,4.6,163,0,1.0
3,1,2014-01-20,4.9,1.0,2014-05-16,1,0.0,False,66.7,8.45,4.7,116,46,0.0
3,1,2014-01-19,4.0,1.0,2014-01-19,1,0.0,False,0.0,17.87,4.0,0,163,0.0
2,1,2014-01-04,4.9,1.0,2014-01-05,2,0.0,False,0.0,10.61,5.0,1,177,0.0
3,1,2014-01-19,5.0,1.0,2014-01-21,1,0.0,False,100.0,0.38,5.0,2,161,0.0
2,2,2014-01-18,5.0,1.0,2014-01-19,1,0.0,False,0.0,10.29,5.0,1,163,0.0
1,0,2014-01-06,5.0,1.0,2014-05-18,1,0.0,False,50.0,2.57,4.0,132,44,0.0
3,3,2014-01-14,4.5,1.08,2014-05-25,1,16.7,False,16.7,1.49,4.2,131,37,0.0
2,1,2014-01-24,4.8,1.34,2014-05-17,1,25.0,False,37.5,2.37,5.0,113,45,0.0
1,3,2014-01-23,4.5,1.08,2014-06-23,1,7.7,False,76.9,4.28,4.8,151,8,1.0
3,8,2014-01-07,4.4,1.0,2014-01-16,2,0.0,False,100.0,5.61,4.6,9,166,0.0
2,2,2014-01-31,5.0,1.0,2014-03-30,1,0.0,False,33.3,10.1,5.0,58,93,0.0
2,3,2014-01-25,5.0,1.25,2014-02-23,2,33.3,False,0.0,2.71,5.0,29,128,0.0
1,0,2014-01-29,5.0,1.0,2014-06-07,1,0.0,True,100.0,3.75,5.0,129,24,1.0
3,1,2014-01-09,4.9,1.0,2014-01-09,2,0.0,False,100.0,0.0,1.0,0,173,0.0
2,0,2014-01-20,4.0,1.13,2014-06-29,1,50.0,False,0.0,3.74,5.0,160,2,1.0
3,0,2014-01-19,4.9,1.0,2014-03-17,1,0.0,False,100.0,16.64,5.0,57,106,0.0
3,5,2014-01-25,5.0,1.05,2014-01-26,1,20.0,True,0.0,2.35,5.0,1,156,0.0
2,1,2014-01-27,5.0,1.0,2014-01-28,1,0.0,False,100.0,3.15,5.0,1,154,0.0
3,9,2014-01-16,4.0,1.03,2014-06-26,1,3.3,False,66.7,3.94,4.5,161,5,1.0
1,3,2014-01-16,4.1,1.0,2014-06-17,1,0.0,False,91.7,7.18,4.7,152,14,1.0
1,7,2014-01-18,4.2,1.07,2014-06-07,1,9.1,True,54.5,3.81,5.0,140,24,1.0
1,2,2014-01-27,5.0,1.0,2014-01-28,1,0.0,True,100.0,0.93,4.5,1,154,0.0
1,5,2014-01-29,5.0,1.32,2014-06-25,2,28.6,True,100.0,2.27,5.0,147,6,1.0
3,4,2014-01-18,4.7,1.01,2014-06-13,2,3.8,True,84.6,2.97,4.8,146,18,1.0
3,1,2014-01-09,5.0,1.0,2014-01-10,1,0.0,False,100.0,1.07,5.0,1,172,0.0
2,3,2014-01-11,5.0,1.0,2014-02-03,1,0.0,True,0.0,0.98,5.0,23,148,0.0
3,0,2014-01-29,4.9,1.33,2014-06-08,1,33.3,False,0.0,4.54,5.0,130,23,1.0
2,1,2014-01-09,4.9,1.0,2014-03-31,2,0.0,True,100.0,4.44,5.0,81,92,0.0
3,1,2014-01-16,4.0,2.25,2014-06-23,1,100.0,False,0.0,1.82,5.0,158,8,1.0
2,1,2014-01-09,5.0,1.0,2014-06-22,1,0.0,True,25.0,7.5,5.0,164,9,1.0
2,0,2014-01-18,5.0,1.0,2014-05-25,2,0.0,False,0.0,8.47,4.5,127,37,0.0
3,0,2014-01-30,4.3,1.0,2014-05-23,1,0.0,True,100.0,10.87,4.7,113,39,0.0
3,2,2014-01-22,5.0,1.0,2014-01-26,2,0.0,False,0.0,2.16,5.0,4,156,0.0
2,0,2014-01-30,5.0,1.0,2014-06-27,1,0.0,False,100.0,5.08,4.0,148,4,1.0
1,0,2014-01-23,4.9,1.0,2014-03-18,2,0.0,False,100.0,2.99,5.0,54,105,0.0
3,0,2014-01-31,4.7,1.02,2014-05-29,2,9.1,False,72.7,6.42,4.7,118,33,0.0
3,0,2014-01-21,5.0,1.0,2014-04-12,2,0.0,False,0.0,4.49,5.0,81,80,0.0
3,0,2014-01-01,5.0,1.31,2014-06-08,2,25.0,False,25.0,3.74,5.0,158,23,1.0
3,0,2014-01-26,4.9,1.38,2014-05-31,1,50.0,False,50.0,9.82,5.0,125,31,0.0
2,1,2014-01-02,5.0,1.0,2014-01-03,1,0.0,False,100.0,14.15,5.0,1,179,0.0
2,0,2014-01-25,4.8,1.05,2014-05-19,1,20.0,True,60.0,9.26,4.8,114,43,0.0
3,1,2014-01-14,4.9,1.0,2014-01-15,1,0.0,False,100.0,3.54,5.0,1,167,0.0
3,0,2014-01-11,4.0,1.0,2014-02-20,1,0.0,False,100.0,4.35,5.0,40,131,0.0
1,1,2014-01-01,4.9,1.0,2014-01-01,2,0.0,False,100.0,8.51,5.0,0,181,0.0
2,6,2014-01-23,4.7,1.04,2014-06-28,1,9.7,True,41.9,3.08,5.0,156,3,1.0
2,0,2014-01-17,4.5,1.42,2014-02-18,1,33.3,False,100.0,1.08,5.0,32,133,0.0
3,3,2014-01-25,5.0,1.1,2014-06-26,1,9.8,True,63.4,4.07,4.7,152,5,1.0
1,3,2014-01-17,5.0,1.0,2014-06-29,1,0.0,True,63.6,16.05,5.0,163,2,1.0
2,1,2014-01-20,4.9,1.0,2014-01-20,1,0.0,True,100.0,4.06,5.0,0,162,0.0
2,5,2014-01-12,4.1,1.29,2014-06-26,1,33.3,True,38.9,5.66,4.7,165,5,1.0
3,3,2014-01-11,5.0,1.0,2014-05-11,1,0.0,True,28.6,2.88,3.9,120,51,0.0
3,4,2014-01-18,5.0,1.0,2014-05-19,2,0.0,False,20.0,16.56,5.0,121,43,0.0
2,1,2014-01-09,4.8,1.0,2014-04-18,1,0.0,False,83.3,5.73,4.0,99,74,0.0
2,6,2014-01-15,4.2,1.04,2014-01-24,2,16.7,True,100.0,4.17,4.8,9,158,0.0
3,0,2014-01-25,5.0,1.0,2014-06-03,1,0.0,True,50.0,9.97,5.0,129,28,1.0
3,0,2014-01-17,4.7,1.0,2014-03-23,1,0.0,False,33.3,3.61,5.0,65,100,0.0
2,2,2014-01-28,4.5,1.0,2014-01-29,1,0.0,True,100.0,3.42,5.0,1,153,0.0
1,4,2014-01-06,4.2,1.18,2014-06-08,1,30.8,True,57.7,2.17,4.8,153,23,1.0
1,2,2014-01-06,4.8,1.02,2014-06-21,1,9.1,True,54.5,10.6,5.0,166,10,1.0
3,1,2014-01-26,5.0,1.0,2014-01-26,1,0.0,False,0.0,2.04,5.0,0,156,0.0
3,1,2014-01-29,5.0,1.0,2014-04-30,1,0.0,False,100.0,11.05,5.0,91,62,0.0
2,0,2014-01-19,4.9,1.0,2014-05-26,2,0.0,False,100.0,4.02,5.0,127,36,0.0
2,0,2014-01-19,4.9,1.0,2014-06-27,1,0.0,False,75.0,4.59,5.0,159,4,1.0
3,1,2014-01-18,4.1,1.0,2014-06-26,1,0.0,False,88.9,4.72,4.9,159,5,1.0
1,3,2014-01-19,5.0,1.08,2014-06-21,2,13.3,False,53.3,4.02,5.0,153,10,1.0
2,0,2014-01-18,2.7,1.0,2014-05-25,2,0.0,False,0.0,3.43,5.0,127,37,0.0
1,0,2014-01-16,5.0,1.0,2014-02-16,1,0.0,False,0.0,1.7,5.0,31,135,0.0
2,1,2014-01-11,4.9,1.0,2014-01-31,1,0.0,False,100.0,3.16,5.0,20,151,0.0
3,1,2014-01-18,3.0,1.0,2014-01-19,2,0.0,False,0.0,2.12,3.0,1,163,0.0
2,2,2014-01-26,5.0,1.0,2014-01-27,2,0.0,False,0.0,3.68,5.0,1,155,0.0
1,9,2014-01-18,4.5,1.17,2014-01-23,2,44.4,False,55.6,1.87,4.9,5,159,0.0
1,2,2014-01-24,5.0,1.0,2014-06-21,1,0.0,True,78.9,5.07,4.5,148,10,1.0
3,1,2014-01-14,5.0,1.0,2014-01-15,1,0.0,False,100.0,20.63,5.0,1,167,0.0
3,2,2014-01-10,4.3,1.07,2014-06-24,1,10.0,True,50.0,4.65,4.8,165,7,1.0
1,2,2014-01-24,4.7,1.04,2014-06-28,1,7.1,True,35.7,2.94,4.9,155,3,1.0
2,0,2014-01-20,4.0,1.0,2014-02-24,1,0.0,False,0.0,1.51,5.0,35,127,0.0
3,1,2014-01-25,5.0,1.0,2014-01-25,1,0.0,False,0.0,3.77,5.0,0,157,0.0
2,1,2014-01-29,4.9,1.0,2014-02-17,1,0.0,False,0.0,3.19,5.0,19,134,0.0
3,2,2014-01-20,5.0,1.0,2014-06-29,1,0.0,False,66.7,5.96,4.7,160,2,1.0
1,0,2014-01-22,4.8,1.15,2014-03-20,1,20.0,True,100.0,1.86,4.6,57,103,0.0
2,0,2014-01-08,4.5,1.2,2014-03-28,1,20.0,True,100.0,4.87,4.2,79,95,0.0
3,0,2014-01-06,5.0,1.0,2014-06-30,1,0.0,False,71.4,2.4,4.4,175,1,1.0
2,0,2014-01-10,5.0,1.0,2014-02-27,1,0.0,True,100.0,8.43,5.0,48,124,0.0
2,0,2014-01-14,3.8,1.22,2014-05-12,2,11.1,False,66.7,3.09,4.9,118,50,0.0
2,2,2014-01-17,5.0,1.0,2014-01-19,1,0.0,False,50.0,2.2,4.5,2,163,0.0
2,1,2014-01-23,4.4,1.1,2014-05-23,1,10.0,True,100.0,4.09,4.5,120,39,0.0
2,0,2014-01-27,5.0,1.0,2014-05-02,1,0.0,True,100.0,0.72,5.0,95,60,0.0
2,1,2014-01-18,5.0,1.0,2014-01-19,2,0.0,False,0.0,3.02,5.0,1,163,0.0
2,1,2014-01-30,5.0,1.0,2014-01-31,1,0.0,True,100.0,7.97,5.0,1,151,0.0
3,1,2014-01-25,4.0,2.5,2014-01-26,1,100.0,False,0.0,5.55,5.0,1,156,0.0
3,0,2014-01-21,4.0,1.0,2014-03-26,1,0.0,False,100.0,1.51,5.0,64,97,0.0
1,0,2014-01-31,5.0,1.0,2014-06-14,1,0.0,False,87.5,3.77,4.9,134,17,1.0
2,2,2014-01-10,5.0,1.0,2014-05-04,1,0.0,True,60.0,2.55,4.4,114,58,0.0
3,0,2014-01-04,5.0,1.0,2014-05-08,1,0.0,False,50.0,10.53,5.0,124,54,0.0
3,0,2014-01-01,4.9,1.0,2014-06-09,2,0.0,False,61.5,4.67,4.8,159,22,1.0
3,1,2014-01-11,4.0,1.0,2014-01-12,1,0.0,True,0.0,5.22,5.0,1,170,0.0
3,5,2014-01-04,5.0,1.0,2014-05-28,2,0.0,False,73.7,1.73,4.7,144,34,0.0
3,1,2014-01-01,5.0,1.0,2014-03-16,1,0.0,False,33.3,1.22,4.3,74,107,0.0
3,1,2014-01-28,4.0,1.0,2014-06-10,2,0.0,False,100.0,6.7,4.8,133,21,1.0
3,0,2014-01-05,5.0,1.08,2014-06-28,1,33.3,False,66.7,1.45,5.0,174,3,1.0
2,2,2014-01-14,4.0,1.0,2014-06-23,2,0.0,False,100.0,4.65,5.0,160,8,1.0
2,0,2014-01-21,3.0,1.0,2014-02-25,1,0.0,False,100.0,1.72,5.0,35,126,0.0
3,1,2014-01-24,5.0,1.0,2014-01-25,2,0.0,True,100.0,1.95,4.778158195947439,1,157,0.0
3,2,2014-01-18,5.0,1.0,2014-06-05,2,0.0,True,66.7,3.37,5.0,138,26,1.0
3,3,2014-01-31,5.0,1.0,2014-06-10,1,0.0,True,66.7,4.01,4.9,130,21,1.0
2,1,2014-01-26,5.0,1.0,2014-02-08,1,0.0,False,100.0,1.79,4.778158195947439,13,143,0.0
2,3,2014-01-21,5.0,1.03,2014-06-26,2,3.4,True,100.0,5.26,4.8,156,5,1.0
3,0,2014-01-19,4.0,1.0,2014-06-01,1,0.0,False,57.1,1.27,4.9,133,30,1.0
2,2,2014-01-18,2.7,1.13,2014-05-18,2,16.7,False,50.0,3.25,5.0,120,44,0.0
2,4,2014-01-27,5.0,1.5,2014-02-01,2,25.0,False,100.0,1.73,5.0,5,150,0.0
2,3,2014-01-09,3.0,1.0,2014-01-30,1,0.0,True,100.0,2.09,5.0,21,152,0.0
1,0,2014-01-24,3.8,1.08,2014-06-01,1,11.1,False,44.4,3.76,4.9,128,30,1.0
3,0,2014-01-26,5.0,1.15,2014-05-23,1,40.0,False,100.0,1.54,5.0,117,39,0.0
2,1,2014-01-19,5.0,1.0,2014-04-13,1,0.0,False,0.0,1.6,5.0,84,79,0.0
3,1,2014-01-10,5.0,1.0,2014-01-22,1,0.0,False,100.0,13.23,5.0,12,160,0.0
3,2,2014-01-11,5.0,1.0,2014-04-12,1,0.0,True,40.0,4.2,4.2,91,80,0.0
3,12,2014-01-03,3.8,1.0,2014-06-29,1,0.0,False,92.7,2.37,4.7,177,2,1.0
3,1,2014-01-10,5.0,1.0,2014-01-12,1,0.0,True,0.0,6.26,5.0,2,170,0.0
3,13,2014-01-08,4.9,1.0,2014-06-18,1,0.0,True,76.5,4.34,4.8,161,13,1.0
3,0,2014-01-10,4.9,1.0,2014-05-29,1,0.0,False,100.0,18.51,5.0,139,33,0.0
2,1,2014-01-26,4.9,1.0,2014-01-29,1,0.0,False,100.0,8.08,5.0,3,153,0.0
3,0,2014-01-13,4.9,1.0,2014-05-20,1,0.0,False,100.0,2.52,5.0,127,42,0.0
2,3,2014-01-02,5.0,1.0,2014-01-18,1,0.0,False,100.0,2.06,5.0,16,164,0.0
3,0,2014-01-25,5.0,1.0,2014-03-05,1,0.0,False,100.0,4.19,5.0,39,118,0.0
3,2,2014-01-08,4.0,2.0,2014-01-20,2,50.0,False,0.0,1.17,5.0,12,162,0.0
3,1,2014-01-17,3.7,1.0,2014-05-25,2,0.0,False,0.0,3.2,5.0,128,37,0.0
1,1,2014-01-24,4.9,1.0,2014-01-25,1,0.0,False,100.0,1.86,5.0,1,157,0.0
3,0,2014-01-22,4.8,1.13,2014-06-30,1,19.2,True,73.1,2.01,4.5,159,1,1.0
3,1,2014-01-23,5.0,1.0,2014-04-21,1,0.0,False,20.0,4.88,4.7,88,71,0.0
2,1,2014-01-27,5.0,1.0,2014-05-18,2,0.0,False,33.3,7.76,4.3,111,44,0.0
1,15,2014-01-20,4.2,1.11,2014-06-30,1,19.0,True,64.3,1.91,4.9,161,1,1.0
1,0,2014-01-18,4.9,1.0,2014-06-14,2,0.0,True,0.0,2.41,5.0,147,17,1.0
1,1,2014-01-04,5.0,1.25,2014-06-13,1,50.0,False,75.0,1.88,5.0,160,18,1.0
1,1,2014-01-09,4.3,1.0,2014-06-27,1,0.0,False,62.5,8.93,4.9,169,4,1.0
2,2,2014-01-12,5.0,1.5,2014-01-12,2,50.0,False,0.0,2.59,3.5,0,170,0.0
3,3,2014-01-10,5.0,1.03,2014-06-09,2,11.1,False,77.8,2.55,4.8,150,22,1.0
1,2,2014-01-27,5.0,1.0,2014-02-08,1,0.0,False,100.0,3.66,5.0,12,143,0.0
3,0,2014-01-30,5.0,2.0,2014-05-27,1,100.0,False,100.0,1.95,5.0,117,35,0.0
3,1,2014-01-06,4.2,1.0,2014-06-06,1,0.0,True,68.8,10.35,4.8,151,25,1.0
3,3,2014-01-18,4.5,1.0,2014-02-15,2,0.0,True,66.7,7.74,5.0,28,136,0.0
3,16,2014-01-08,4.7,1.01,2014-06-18,2,1.6,True,78.1,4.44,4.8,161,13,1.0
